Fiscal_Year,Location,S1: Label a: FY14 Revised Base ,S1: Label b: FSF & TL 09 C4E CTT ,S1: Label c: FSF Over Formula,S2: Label d: FSF Preliminary,S2: Label a: FY14 Revised Base,S2: Label f: Register Change,S2: Label g: Teacher Salary Growth,S2: Label h: New School Foundation,S3: Label i: FY14 FSF at 100%,S3: Foundation  ,S3: Label d - Foundation,S3: Label i - Foundation,S3: Label j: FSF Final%,S4: Label d: FY14 FSF Initial,S4: AC Name: FSF (HS),S4: AC Name: TL09 C4E CTT (HS),S4: AC Name: Funds Over Formula,S5: TL SE Transitional Funding,As_Of_Date
2015,K518,1330535.00,1330535.00,0.00,1291431.22,1330535.00,-39103.78,0.00,0.00,1541582.31,225000.00,1066431.22,1316582.31,0.81,1291431.00,1291431.00,0.00,0.00,15894.00,05/29/2014
2015,K519,3163828.00,3163828.00,0.00,2949432.17,3163828.00,-214395.83,0.00,0.00,3588496.11,225000.00,2724432.17,3363496.11,0.81,2949432.00,2906389.00,43043.00,0.00,0.00,05/29/2014
2015,K522,1190644.00,1190644.00,0.00,1193283.27,1190644.00,2639.27,0.00,0.00,1375905.67,225000.00,968283.27,1150905.67,0.8413,1193283.00,1186109.00,7174.00,0.00,0.00,05/29/2014
2015,K524,2628220.00,2628220.00,0.00,2653761.51,2628220.00,25541.51,0.00,0.00,3221050.74,225000.00,2428761.51,2996050.74,0.8107,2653762.00,2653762.00,0.00,0.00,0.00,05/29/2014
2015,K525,18972850.00,18972850.00,0.00,18942716.84,18972850.00,-30133.16,0.00,0.00,22000820.31,225000.00,18717716.84,21775820.31,0.8596,18942717.00,18906848.00,35869.00,0.00,0.00,05/29/2014
2015,K527,2803133.00,2803133.00,0.00,2831405.32,2803133.00,28272.32,0.00,0.00,3182049.86,225000.00,2606405.32,2957049.86,0.8814,2831405.00,2831405.00,0.00,0.00,0.00,05/29/2014
2015,K528,1640114.00,1640114.00,0.00,1469744.97,1640114.00,-170369.03,0.00,0.00,1738194.66,225000.00,1244744.97,1513194.66,0.8226,1469745.00,1469745.00,0.00,0.00,0.00,05/29/2014
2015,K529,1606215.00,1606215.00,0.00,1593741.15,1606215.00,-12473.85,0.00,0.00,1673177.69,225000.00,1368741.15,1448177.69,0.9451,1593742.00,1593742.00,0.00,0.00,0.00,05/29/2014
2015,K531,2239811.00,2239811.00,0.00,2379106.93,2239811.00,139295.93,0.00,0.00,2857260.07,225000.00,2154106.93,2632260.07,0.8183,2379107.00,2364759.00,14348.00,0.00,55451.00,05/29/2014
2015,K532,1326645.00,1326645.00,0.00,1688043.36,1326645.00,361398.36,0.00,0.00,1688043.22,225000.00,1463043.36,1463043.22,1,1688043.00,1688043.00,0.00,0.00,0.00,05/29/2014
2015,K533,2163383.00,2163383.00,0.00,2130281.45,2163383.00,-33101.55,0.00,0.00,2380968.08,225000.00,1905281.45,2155968.08,0.8837,2130281.00,2001152.00,129129.00,0.00,73693.00,05/29/2014
2015,K534,1074479.00,1074479.00,0.00,980605.82,1074479.00,-93873.18,0.00,0.00,1119162.51,225000.00,755605.82,894162.51,0.845,980606.00,944737.00,35869.00,0.00,0.00,05/29/2014
2015,K535,5135068.00,5135068.00,0.00,5541717.86,5135068.00,406649.86,0.00,0.00,5748122.90,225000.00,5316717.86,5523122.90,0.9626,5541718.00,5304982.00,236736.00,0.00,0.00,05/29/2014
2015,K537,1997368.00,1997368.00,0.00,1998758.85,1997368.00,1390.85,0.00,0.00,2408233.99,225000.00,1773758.85,2183233.99,0.8124,1998759.00,1970064.00,28695.00,0.00,0.00,05/29/2014
2015,K539,2397704.00,2397704.00,0.00,2455530.06,2397704.00,57826.06,0.00,0.00,2915442.26,225000.00,2230530.06,2690442.26,0.8291,2455530.00,2455530.00,0.00,0.00,0.00,05/29/2014
2015,K540,9682924.00,9682924.00,0.00,10496103.31,9682924.00,813179.31,0.00,0.00,12002407.60,225000.00,10271103.31,11777407.60,0.8721,10496103.00,10467408.00,28695.00,0.00,0.00,05/29/2014
2015,K543,2542535.00,2542535.00,0.00,2563333.61,2542535.00,20798.61,0.00,0.00,2664167.71,225000.00,2338333.61,2439167.71,0.9587,2563334.00,2441379.00,121955.00,0.00,0.00,05/29/2014
2015,K544,704032.00,704032.00,0.00,386817.21,704032.00,-317214.79,0.00,0.00,404045.09,225000.00,161817.21,179045.09,0.9038,386817.00,386817.00,0.00,0.00,0.00,05/29/2014
2015,K545,3029523.00,3029523.00,0.00,3135423.88,3029523.00,105900.88,0.00,0.00,3646644.40,225000.00,2910423.88,3421644.40,0.8506,3135424.00,3128250.00,7174.00,0.00,0.00,05/29/2014
2015,K546,2033729.00,2033729.00,0.00,2104951.52,2033729.00,71222.52,0.00,0.00,2400021.06,225000.00,1879951.52,2175021.06,0.8643,2104951.00,2104951.00,0.00,0.00,0.00,05/29/2014
2015,K547,2664009.00,2664009.00,0.00,2617940.02,2664009.00,-46068.98,0.00,0.00,2933992.55,225000.00,2392940.02,2708992.55,0.8833,2617940.00,2617940.00,0.00,0.00,0.00,05/29/2014
2015,K548,2238656.00,2238656.00,0.00,2273886.11,2238656.00,35230.11,0.00,0.00,2542818.80,225000.00,2048886.11,2317818.80,0.884,2273887.00,2273887.00,0.00,0.00,0.00,05/29/2014
2015,K549,2667717.00,2667717.00,0.00,2660772.49,2667717.00,-6944.51,0.00,0.00,2966385.95,225000.00,2435772.49,2741385.95,0.8885,2660772.00,2545991.00,114781.00,0.00,0.00,05/29/2014
2015,K552,2120256.00,2120256.00,0.00,1866885.50,2120256.00,-253370.50,0.00,0.00,2195148.50,225000.00,1641885.50,1970148.50,0.8334,1866886.00,1802322.00,64564.00,0.00,0.00,05/29/2014
2015,K553,1359781.00,1347900.00,11881.00,1437424.89,1359781.00,77643.89,0.00,0.00,1425543.25,225000.00,1212424.89,1200543.25,1.0099,1437425.00,1425544.00,0.00,11881.00,0.00,05/29/2014
2015,K554,1612383.00,1612383.00,0.00,1739933.33,1612383.00,127550.33,0.00,0.00,1952588.48,225000.00,1514933.33,1727588.48,0.8769,1739933.00,1739933.00,0.00,0.00,0.00,05/29/2014
2015,K555,2978475.00,2978475.00,0.00,2903873.35,2978475.00,-74601.65,0.00,0.00,3117785.44,225000.00,2678873.35,2892785.44,0.9261,2903873.00,2789092.00,114781.00,0.00,0.00,05/29/2014
2015,K556,2277710.00,2277710.00,0.00,2088438.02,2277710.00,-189271.98,0.00,0.00,2525540.43,225000.00,1863438.02,2300540.43,0.81,2088438.00,2074090.00,14348.00,0.00,0.00,05/29/2014
2015,K557,966790.00,966790.00,0.00,1326692.06,966790.00,359902.06,0.00,0.00,1326691.93,225000.00,1101692.06,1101691.93,1,1326692.00,1240606.00,86086.00,0.00,0.00,05/29/2014
2015,K558,3305484.00,3305484.00,0.00,3807274.16,3305484.00,501790.16,0.00,0.00,4447518.54,225000.00,3582274.16,4222518.54,0.8484,3807274.00,3807274.00,0.00,0.00,0.00,05/29/2014
2015,K559,1747099.00,1747099.00,0.00,1716544.14,1747099.00,-30554.86,0.00,0.00,1833363.80,225000.00,1491544.14,1608363.80,0.9274,1716544.00,1673501.00,43043.00,0.00,0.00,05/29/2014
2015,K561,3372080.00,3372080.00,0.00,3423243.26,3372080.00,51163.26,0.00,0.00,3940344.14,225000.00,3198243.26,3715344.14,0.8608,3423243.00,3351505.00,71738.00,0.00,0.00,05/29/2014
2015,K562,1847336.00,1847336.00,0.00,2524322.06,1847336.00,676986.06,0.00,0.00,2524320.27,225000.00,2299322.06,2299320.27,1,2524322.00,2524322.00,0.00,0.00,0.00,05/29/2014
2015,K563,3071025.00,3071025.00,0.00,3275441.34,3071025.00,204416.34,0.00,0.00,3578050.56,225000.00,3050441.34,3353050.56,0.9098,3275441.00,3275441.00,0.00,0.00,0.00,05/29/2014
2015,K564,2312203.00,2312203.00,0.00,2228434.05,2312203.00,-83768.95,0.00,0.00,2624353.76,225000.00,2003434.05,2399353.76,0.835,2228434.00,2228434.00,0.00,0.00,0.00,05/29/2014
2015,K566,1929398.00,1929398.00,0.00,1852773.85,1929398.00,-76624.15,0.00,0.00,2057385.13,225000.00,1627773.85,1832385.13,0.8883,1852774.00,1795383.00,57391.00,0.00,0.00,05/29/2014
2015,K567,2307642.00,2307642.00,0.00,2345266.10,2307642.00,37624.10,0.00,0.00,2762126.09,225000.00,2120266.10,2537126.09,0.8357,2345266.00,2259180.00,86086.00,0.00,0.00,05/29/2014
2015,K568,1531508.00,1531508.00,0.00,1582680.58,1531508.00,51172.58,0.00,0.00,1647623.38,225000.00,1357680.58,1422623.38,0.9544,1582681.00,1561160.00,21521.00,0.00,0.00,05/29/2014
2015,K569,1900356.00,1900356.00,0.00,1900036.32,1900356.00,-319.68,0.00,0.00,2078816.29,225000.00,1675036.32,1853816.29,0.9036,1900036.00,1900036.00,0.00,0.00,0.00,05/29/2014
2015,K572,1712421.00,1712421.00,0.00,1753102.16,1712421.00,40681.16,0.00,0.00,1939909.56,225000.00,1528102.16,1714909.56,0.8911,1753102.00,1717233.00,35869.00,0.00,0.00,05/29/2014
2015,K575,1101131.00,1032659.00,68472.00,1166422.08,1101131.00,65291.08,0.00,0.00,1097950.35,225000.00,941422.08,872950.35,1.0784,1166422.00,1097950.00,0.00,68472.00,0.00,05/29/2014
2015,K576,2038612.00,2038612.00,0.00,2151848.29,2038612.00,113236.29,0.00,0.00,2370546.54,225000.00,1926848.29,2145546.54,0.8981,2151848.00,2151848.00,0.00,0.00,0.00,05/29/2014
2015,K577,2635750.00,2635750.00,0.00,2630100.53,2635750.00,-5649.47,0.00,0.00,3036561.67,225000.00,2405100.53,2811561.67,0.8554,2630100.00,2630100.00,0.00,0.00,0.00,05/29/2014
2015,K578,1423765.00,1423765.00,0.00,1457947.39,1423765.00,34182.39,0.00,0.00,1636840.95,225000.00,1232947.39,1411840.95,0.8733,1457947.00,1457947.00,0.00,0.00,0.00,05/29/2014
2015,K581,1610597.00,1610597.00,0.00,1428604.64,1610597.00,-181992.36,0.00,0.00,1710404.19,225000.00,1203604.64,1485404.19,0.8103,1428605.00,1385562.00,43043.00,0.00,0.00,05/29/2014
2015,K582,1798169.00,1798169.00,0.00,1663132.60,1798169.00,-135036.40,0.00,0.00,2000472.03,225000.00,1438132.60,1775472.03,0.81,1663132.00,1663132.00,0.00,0.00,0.00,05/29/2014
2015,K583,2204738.00,2204738.00,0.00,1975047.21,2204738.00,-229690.79,0.00,0.00,2257087.34,225000.00,1750047.21,2032087.34,0.8612,1975048.00,1975048.00,0.00,0.00,0.00,05/29/2014
2015,K584,962132.00,962132.00,0.00,879673.12,962132.00,-82458.88,0.00,0.00,1033239.14,225000.00,654673.12,808239.14,0.81,879673.00,843804.00,35869.00,0.00,149021.00,05/29/2014
2015,K586,3375759.00,3375759.00,0.00,3337606.29,3375759.00,-38152.71,0.00,0.00,3831987.26,225000.00,3112606.29,3606987.26,0.8629,3337606.00,3215651.00,121955.00,0.00,0.00,05/29/2014
2015,K588,1933951.00,1933951.00,0.00,1752836.46,1933951.00,-181114.54,0.00,0.00,2111218.62,225000.00,1527836.46,1886218.62,0.81,1752836.00,1688272.00,64564.00,0.00,0.00,05/29/2014
2015,K589,1800203.00,1800203.00,0.00,1904443.72,1800203.00,104240.72,0.00,0.00,2115365.28,225000.00,1679443.72,1890365.28,0.8884,1904444.00,1904444.00,0.00,0.00,0.00,05/29/2014
2015,K590,4971628.00,4971628.00,0.00,5119880.94,4971628.00,148252.94,0.00,0.00,5937972.34,225000.00,4894880.94,5712972.34,0.8568,5119881.00,5026621.00,93260.00,0.00,0.00,05/29/2014
2015,K592,911255.00,911255.00,0.00,1242975.47,911255.00,331720.47,0.00,0.00,1250436.71,225000.00,1017975.47,1025436.71,0.9927,1242975.00,1242975.00,0.00,0.00,0.00,05/29/2014
2015,K594,1435720.00,1435720.00,0.00,1436569.25,1435720.00,849.25,0.00,0.00,1663303.27,225000.00,1211569.25,1438303.27,0.8424,1436569.00,1364831.00,71738.00,0.00,0.00,05/29/2014
2015,K595,1979102.00,1905794.00,73308.00,2081308.68,1979102.00,102206.68,0.00,0.00,2008002.01,225000.00,1856308.68,1783002.01,1.0411,2081309.00,2008001.00,0.00,73308.00,0.00,05/29/2014
2015,K596,778296.00,778296.00,0.00,652520.66,778296.00,-125775.34,0.00,0.00,752803.24,225000.00,427520.66,527803.24,0.81,652521.00,652521.00,0.00,0.00,0.00,05/29/2014
2015,K598,1838402.00,1838402.00,0.00,1818811.79,1838402.00,-19590.21,0.00,0.00,2192669.23,225000.00,1593811.79,1967669.23,0.81,1818812.00,1782943.00,35869.00,0.00,0.00,05/29/2014
2015,K599,855275.00,855275.00,0.00,1086028.95,855275.00,230753.95,0.00,0.00,1086030.12,225000.00,861028.95,861030.12,1,1086029.00,1086029.00,0.00,0.00,0.00,05/29/2014
2015,K600,8017154.00,8017154.00,0.00,7961231.09,8017154.00,-55922.91,0.00,0.00,9727573.37,225000.00,7736231.09,9502573.37,0.8141,7961231.00,7946883.00,14348.00,0.00,0.00,05/29/2014
2015,K605,4491093.00,4491093.00,0.00,3995888.10,4491093.00,-495204.90,0.00,0.00,4124597.50,225000.00,3770888.10,3899597.50,0.967,3995888.00,3995888.00,0.00,0.00,0.00,05/29/2014
2015,K609,2774229.00,2774229.00,0.00,2800324.04,2774229.00,26095.04,0.00,0.00,3106194.21,225000.00,2575324.04,2881194.21,0.8938,2800324.00,2771629.00,28695.00,0.00,0.00,05/29/2014
2015,K610,2876740.00,2876740.00,0.00,2365398.63,2876740.00,-511341.37,0.00,0.00,2860884.28,225000.00,2140398.63,2635884.28,0.812,2365399.00,2365399.00,0.00,0.00,0.00,05/29/2014
2015,K611,747732.00,747732.00,0.00,1278198.51,747732.00,530466.51,0.00,0.00,1278198.18,225000.00,1053198.51,1053198.18,1,1278198.00,1278198.00,0.00,0.00,0.00,05/29/2014
2015,K614,2104786.00,2104786.00,0.00,2325850.89,2104786.00,221064.89,0.00,0.00,2471719.40,225000.00,2100850.89,2246719.40,0.9351,2325851.00,2225418.00,100433.00,0.00,0.00,05/29/2014
2015,K615,6535606.00,6535606.00,0.00,6435393.25,6535606.00,-100212.75,0.00,0.00,7734234.81,225000.00,6210393.25,7509234.81,0.827,6435393.00,6248874.00,186519.00,0.00,0.00,05/29/2014
2015,K616,1669046.00,1669046.00,0.00,1666058.81,1669046.00,-2987.19,0.00,0.00,1853618.04,225000.00,1441058.81,1628618.04,0.8848,1666059.00,1666059.00,0.00,0.00,0.00,05/29/2014
2015,K617,2076401.00,2076401.00,0.00,2092448.11,2076401.00,16047.11,0.00,0.00,2276848.76,225000.00,1867448.11,2051848.76,0.9101,2092448.00,2092448.00,0.00,0.00,0.00,05/29/2014
2015,K618,2748020.00,2748020.00,0.00,2752119.99,2748020.00,4099.99,0.00,0.00,3089803.14,225000.00,2527119.99,2864803.14,0.8821,2752120.00,2752120.00,0.00,0.00,0.00,05/29/2014
2015,K620,3946539.00,3946539.00,0.00,3548005.42,3946539.00,-398533.58,0.00,0.00,4285272.75,225000.00,3323005.42,4060272.75,0.8184,3548005.00,3519310.00,28695.00,0.00,0.00,05/29/2014
2015,K627,829244.00,829244.00,0.00,812732.46,829244.00,-16511.54,0.00,0.00,897798.83,225000.00,587732.46,672798.83,0.8736,812733.00,812733.00,0.00,0.00,0.00,05/29/2014
2015,K628,1063624.00,1063624.00,0.00,1091681.59,1063624.00,28057.59,0.00,0.00,1207738.01,225000.00,866681.59,982738.01,0.8819,1091682.00,1091682.00,0.00,0.00,0.00,05/29/2014
2015,K629,2092457.00,2092457.00,0.00,2162727.95,2092457.00,70270.95,0.00,0.00,2344730.38,225000.00,1937727.95,2119730.38,0.9141,2162728.00,2162728.00,0.00,0.00,0.00,05/29/2014
2015,K630,1067091.00,1067091.00,0.00,1431144.97,1067091.00,364053.97,0.00,0.00,1431145.20,225000.00,1206144.97,1206145.20,1,1431145.00,1431145.00,0.00,0.00,0.00,05/29/2014
2015,K631,732502.00,732502.00,0.00,493040.97,732502.00,-239461.03,0.00,0.00,513435.04,225000.00,268040.97,288435.04,0.9293,493041.00,449998.00,43043.00,0.00,0.00,05/29/2014
2015,K632,1190262.00,1190262.00,0.00,1189470.89,1190262.00,-791.11,0.00,0.00,1248524.15,225000.00,964470.89,1023524.15,0.9423,1189471.00,1189471.00,0.00,0.00,0.00,05/29/2014
2015,K633,2429087.00,2429087.00,0.00,2435387.78,2429087.00,6300.78,0.00,0.00,2687849.43,225000.00,2210387.78,2462849.43,0.8975,2435388.00,2435388.00,0.00,0.00,0.00,05/29/2014
2015,K634,773310.00,773310.00,0.00,461534.64,773310.00,-311775.36,0.00,0.00,517018.20,225000.00,236534.64,292018.20,0.81,461534.00,461534.00,0.00,0.00,0.00,05/29/2014
2015,K635,1384959.00,1384959.00,0.00,1402913.37,1384959.00,17954.37,0.00,0.00,1563229.10,225000.00,1177913.37,1338229.10,0.8802,1402913.00,1402913.00,0.00,0.00,0.00,05/29/2014
2015,K636,1013173.00,1013173.00,0.00,968430.17,1013173.00,-44742.83,0.00,0.00,1088919.07,225000.00,743430.17,863919.07,0.8605,968431.00,968431.00,0.00,0.00,0.00,05/29/2014
2015,K637,1835310.00,1835310.00,0.00,1880075.88,1835310.00,44765.88,0.00,0.00,2042691.87,225000.00,1655075.88,1817691.87,0.9105,1880076.00,1793990.00,86086.00,0.00,0.00,05/29/2014
2015,K639,2389574.00,2389574.00,0.00,2362510.10,2389574.00,-27063.90,0.00,0.00,2598756.42,225000.00,2137510.10,2373756.42,0.9005,2362510.00,2018167.00,344343.00,0.00,0.00,05/29/2014
2015,K642,2025414.00,2025414.00,0.00,1981932.36,2025414.00,-43481.64,0.00,0.00,2177596.92,225000.00,1756932.36,1952596.92,0.8998,1981932.00,1981932.00,0.00,0.00,0.00,05/29/2014
2015,K643,1548358.00,1548358.00,0.00,1578527.38,1548358.00,30169.38,0.00,0.00,1732120.93,225000.00,1353527.38,1507120.93,0.8981,1578527.00,1578527.00,0.00,0.00,0.00,05/29/2014
2015,K644,3130812.00,3130812.00,0.00,3296225.28,3130812.00,165413.28,0.00,0.00,3651881.63,225000.00,3071225.28,3426881.63,0.8962,3296225.00,3274704.00,21521.00,0.00,0.00,05/29/2014
2015,K646,1804241.00,1804241.00,0.00,1832583.25,1804241.00,28342.25,0.00,0.00,2069161.31,225000.00,1607583.25,1844161.31,0.8717,1832583.00,1811062.00,21521.00,0.00,0.00,05/29/2014
2015,K647,1354196.00,1354196.00,0.00,1349786.69,1354196.00,-4409.31,0.00,0.00,1562398.20,225000.00,1124786.69,1337398.20,0.841,1349787.00,1349787.00,0.00,0.00,0.00,05/29/2014
2015,K654,947499.00,947499.00,0.00,1670973.17,947499.00,723474.17,0.00,0.00,1670971.44,225000.00,1445973.17,1445971.44,1,1670973.00,1670973.00,0.00,0.00,0.00,05/29/2014
2015,K656,4819248.00,4295440.00,523808.00,5313035.81,4819248.00,493787.81,0.00,0.00,4789228.69,225000.00,5088035.81,4564228.69,1.1148,5313036.00,4566840.00,222388.00,523808.00,0.00,05/29/2014
2015,K659,2198022.00,2198022.00,0.00,2016924.56,2198022.00,-181097.44,0.00,0.00,2437253.00,225000.00,1791924.56,2212253.00,0.81,2016925.00,2016925.00,0.00,0.00,0.00,05/29/2014
2015,K660,2816603.00,2816603.00,0.00,2823854.48,2816603.00,7251.48,0.00,0.00,3419593.15,225000.00,2598854.48,3194593.15,0.8135,2823855.00,2823855.00,0.00,0.00,0.00,05/29/2014
2015,K661,915795.00,915795.00,0.00,1409595.55,915795.00,493800.55,0.00,0.00,1409595.79,225000.00,1184595.55,1184595.79,1,1409596.00,1409596.00,0.00,0.00,0.00,05/29/2014
2015,K662,999072.00,999072.00,0.00,1662850.11,999072.00,663778.11,0.00,0.00,1662848.72,225000.00,1437850.11,1437848.72,1,1662851.00,1662851.00,0.00,0.00,0.00,05/29/2014
2015,K663,716085.00,716085.00,0.00,1092254.10,716085.00,376169.10,0.00,0.00,1092254.45,225000.00,867254.10,867254.45,1,1092254.00,1092254.00,0.00,0.00,0.00,05/29/2014
2015,K664,552827.00,552827.00,0.00,846971.49,552827.00,294144.49,0.00,0.00,846971.62,225000.00,621971.49,621971.62,1,846972.00,846972.00,0.00,0.00,0.00,05/29/2014
2015,K667,7802534.00,7802534.00,0.00,8059141.51,7802534.00,256607.51,0.00,0.00,8482165.07,225000.00,7834141.51,8257165.07,0.9488,8059142.00,7815232.00,243910.00,0.00,0.00,05/29/2014
2015,K668,527926.00,527926.00,0.00,815766.12,527926.00,287840.12,0.00,0.00,815764.67,225000.00,590766.12,590764.67,1,815767.00,815767.00,0.00,0.00,0.00,05/29/2014
2015,K669,1356370.00,1356370.00,0.00,1671526.82,1356370.00,315156.82,0.00,0.00,1671527.03,225000.00,1446526.82,1446527.03,1,1671527.00,1671527.00,0.00,0.00,0.00,05/29/2014
2015,K670,4067348.00,4067348.00,0.00,4332068.73,4067348.00,264720.73,0.00,0.00,4602087.74,225000.00,4107068.73,4377087.74,0.9383,4332069.00,4152724.00,179345.00,0.00,0.00,05/29/2014
2015,K671,1599534.00,1589499.00,10035.00,1563538.47,1599534.00,-35995.53,0.00,0.00,1553503.48,225000.00,1338538.47,1328503.48,1.0076,1563538.00,1553503.00,0.00,10035.00,0.00,05/29/2014
2015,K673,1425385.00,1425385.00,0.00,1415442.61,1425385.00,-9942.39,0.00,0.00,1544491.59,225000.00,1190442.61,1319491.59,0.9022,1415442.00,1415442.00,0.00,0.00,0.00,05/29/2014
2015,K674,2771999.00,2771999.00,0.00,2781208.27,2771999.00,9209.27,0.00,0.00,3079167.74,225000.00,2556208.27,2854167.74,0.8956,2781208.00,2781208.00,0.00,0.00,0.00,05/29/2014
2015,K676,1288862.00,1288862.00,0.00,1269614.48,1288862.00,-19247.52,0.00,0.00,1340685.47,225000.00,1044614.48,1115685.47,0.9363,1269614.00,1233745.00,35869.00,0.00,0.00,05/29/2014
2015,K677,2877178.00,2877178.00,0.00,2972596.83,2877178.00,95418.83,0.00,0.00,3202459.67,225000.00,2747596.83,2977459.67,0.9228,2972597.00,2922380.00,50217.00,0.00,0.00,05/29/2014
2015,K678,1797092.00,1797092.00,0.00,1764379.74,1797092.00,-32712.26,0.00,0.00,1863206.48,225000.00,1539379.74,1638206.48,0.9397,1764380.00,1764380.00,0.00,0.00,0.00,05/29/2014
2015,K681,1201708.00,1201708.00,0.00,1649350.67,1201708.00,447642.67,0.00,0.00,1649351.06,225000.00,1424350.67,1424351.06,1,1649351.00,1649351.00,0.00,0.00,0.00,05/29/2014
2015,K682,1854772.00,1833983.00,20789.00,1929188.53,1854772.00,74416.53,0.00,0.00,1908400.52,225000.00,1704188.53,1683400.52,1.0123,1929188.00,1757749.00,150650.00,20789.00,0.00,05/29/2014
2015,K683,1899615.00,1899615.00,0.00,1811337.23,1899615.00,-88277.77,0.00,0.00,2011744.52,225000.00,1586337.23,1786744.52,0.8878,1811337.00,1811337.00,0.00,0.00,0.00,05/29/2014
2015,K684,2370778.00,2370778.00,0.00,3002404.26,2370778.00,631626.26,0.00,0.00,3053363.60,225000.00,2777404.26,2828363.60,0.982,3002405.00,3002405.00,0.00,0.00,0.00,05/29/2014
2015,K685,1773295.00,1713968.00,59327.00,1822795.39,1773295.00,49500.39,0.00,0.00,1763469.02,225000.00,1597795.39,1538469.02,1.0386,1822795.00,1670208.00,93260.00,59327.00,0.00,05/29/2014
2015,K686,1742370.00,1742370.00,0.00,2017022.68,1742370.00,274652.68,0.00,0.00,2189163.78,225000.00,1792022.68,1964163.78,0.9124,2017023.00,2017023.00,0.00,0.00,0.00,05/29/2014
2015,K688,1166172.00,1166172.00,0.00,1184919.63,1166172.00,18747.63,0.00,0.00,1273022.18,225000.00,959919.63,1048022.18,0.9159,1184920.00,1184920.00,0.00,0.00,0.00,05/29/2014
2015,K690,5035872.00,5035872.00,0.00,5023728.50,5035872.00,-12143.50,0.00,0.00,5700920.58,225000.00,4798728.50,5475920.58,0.8763,5023728.00,4937642.00,86086.00,0.00,0.00,05/29/2014
2015,K691,1816843.00,1816843.00,0.00,1791093.06,1816843.00,-25749.94,0.00,0.00,1819366.62,225000.00,1566093.06,1594366.62,0.9823,1791093.00,1791093.00,0.00,0.00,0.00,05/29/2014
2015,K697,2451279.00,2451279.00,0.00,2388965.19,2451279.00,-62313.81,0.00,0.00,2668236.06,225000.00,2163965.19,2443236.06,0.8857,2388965.00,2388965.00,0.00,0.00,0.00,05/29/2014
2015,K698,1189188.00,1189188.00,0.00,1213898.43,1189188.00,24710.43,0.00,0.00,1369439.81,225000.00,988898.43,1144439.81,0.8641,1213898.00,1213898.00,0.00,0.00,0.00,05/29/2014
2015,K705,1426403.00,1426403.00,0.00,1775195.62,1426403.00,348792.62,0.00,0.00,1775196.05,225000.00,1550195.62,1550196.05,1,1775196.00,1775196.00,0.00,0.00,0.00,05/29/2014
2015,K722,1698953.00,1698953.00,0.00,2340808.61,1698953.00,641855.61,0.00,0.00,2340811.87,225000.00,2115808.61,2115811.87,1,2340809.00,2340809.00,0.00,0.00,0.00,05/29/2014
2015,K728,1321326.00,1321326.00,0.00,1300875.27,1321326.00,-20450.73,0.00,0.00,1497226.93,225000.00,1075875.27,1272226.93,0.8457,1300875.00,1300875.00,0.00,0.00,0.00,05/29/2014
2015,K745,1171196.00,1171196.00,0.00,1724873.39,1171196.00,553677.39,0.00,0.00,1724874.84,225000.00,1499873.39,1499874.84,1,1724873.00,1559875.00,164998.00,0.00,0.00,05/29/2014
2015,K748,2440833.00,2438028.00,2805.00,2916806.21,2440833.00,475973.21,0.00,0.00,2913999.82,225000.00,2691806.21,2688999.82,1.001,2916806.00,2914001.00,0.00,2805.00,0.00,05/29/2014
2015,K751,2344068.00,2335618.00,8450.00,2761118.63,2344068.00,417050.63,0.00,0.00,2752669.49,225000.00,2536118.63,2527669.49,1.0033,2761118.00,2752668.00,0.00,8450.00,0.00,05/29/2014
2015,K770,1350562.00,1343463.00,7099.00,1664231.99,1350562.00,313669.99,0.00,0.00,1657134.08,225000.00,1439231.99,1432134.08,1.005,1664232.00,1657133.00,0.00,7099.00,0.00,05/29/2014
2015,K821,2906100.00,2906100.00,0.00,2942607.91,2906100.00,36507.91,0.00,0.00,3534428.99,225000.00,2717607.91,3309428.99,0.8212,2942608.00,2942608.00,0.00,0.00,0.00,05/29/2014
2015,K971,1775942.00,1770746.00,5196.00,2139676.55,1775942.00,363734.55,0.00,0.00,2134480.10,225000.00,1914676.55,1909480.10,1.0027,2139676.00,2134480.00,0.00,5196.00,0.00,05/29/2014
